date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:41:10	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2284f2-615082445493d%22	http://markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/markdionniebulingit/markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from http://markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.20.3)
03:41:10	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2005%20Apr%202024%2019:41:10%20GMT	http://markdionniebulingit.test/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min.js?ver=3.20.0	C:/My%20Web%20Sites/markdionniebulingit/markdionniebulingit.test/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.minc226.js	(from http://markdionniebulingit.test/)
03:41:10	13276/13276	---M--	200	added ('OK')	font/woff2	etag:%2233dc-615082445510d%22	http://markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/markdionniebulingit/markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from http://markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.20.3)
03:41:10	16276/16276	---M--	200	added ('OK')	font/woff	etag:%223f94-615082445510d%22	http://markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/markdionniebulingit/markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from http://markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.20.3)
03:41:10	33736/33736	---M--	200	added ('OK')	font/ttf	etag:%2283c8-6150824454d25%22	http://markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/markdionniebulingit/markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from http://markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.20.3)
03:41:11	144714/144714	---M--	200	added ('OK')	image/svg+xml	etag:%222354a-6150824454d25%22	http://markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/markdionniebulingit/markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from http://markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.20.3)
03:41:11	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2005%20Apr%202024%2019:41:11%20GMT	http://markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/markdionniebulingit/markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from http://markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.20.3)
03:41:12	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2005%20Apr%202024%2019:41:12%20GMT	http://markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/markdionniebulingit/markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from http://markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.20.3)
03:41:12	918991/918991	---M--	200	added ('OK')	image/svg+xml	etag:%22e05cf-6150824456495%22	http://markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/markdionniebulingit/markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from http://markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.20.3)
03:41:14	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%2213174-6150824456c65%22	http://markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/markdionniebulingit/markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from http://markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.20.3)
03:41:14	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-61508244554f5%22	http://markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/markdionniebulingit/markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from http://markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.20.3)
03:41:14	101652/101652	---M--	200	added ('OK')	font/woff	etag:%2218d14-615082445687d%22	http://markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/markdionniebulingit/markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from http://markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.20.3)
03:41:14	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2005%20Apr%202024%2019:41:12%20GMT	http://markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/markdionniebulingit/markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from http://markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.20.3)
03:41:14	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2005%20Apr%202024%2019:41:12%20GMT	http://markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/markdionniebulingit/markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from http://markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.20.3)
03:41:14	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2005%20Apr%202024%2019:41:13%20GMT	http://markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/markdionniebulingit/markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from http://markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.20.3)
03:41:14	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2005%20Apr%202024%2019:41:13%20GMT	http://markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/markdionniebulingit/markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from http://markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.20.3)
03:41:14	202744/202744	---M--	200	added ('OK')	font/ttf	etag:%22317f8-615082445687d%22	http://markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/markdionniebulingit/markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from http://markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.20.3)
03:41:14	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2005%20Apr%202024%2019:41:14%20GMT	http://markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/markdionniebulingit/markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from http://markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.20.3)
03:41:15	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2005%20Apr%202024%2019:41:14%20GMT	http://markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/markdionniebulingit/markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from http://markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.20.3)
03:41:15	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2005%20Apr%202024%2019:41:14%20GMT	http://markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/markdionniebulingit/markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from http://markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.20.3)
03:41:15	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2005%20Apr%202024%2019:41:15%20GMT	http://markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/markdionniebulingit/markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from http://markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.20.3)
03:41:15	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2005%20Apr%202024%2019:41:15%20GMT	http://markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/markdionniebulingit/markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from http://markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.20.3)
03:41:15	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2005%20Apr%202024%2019:41:15%20GMT	http://markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/markdionniebulingit/markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from http://markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.20.3)
03:41:15	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2005%20Apr%202024%2019:41:15%20GMT	http://markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/markdionniebulingit/markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from http://markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.20.3)
03:41:15	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-61508244554f5%22	http://markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/markdionniebulingit/markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from http://markdionniebulingit.test/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.20.3)
